tr|Q16KR1|Q16KR1_AEDAE	760fa769ca884b6e0f657c9755933eba	3461	Pfam	PF12947	EGF domain	305	333	9.9E-4	T	17-10-2025	IPR024731	NELL2-like, EGF domain	-	-
tr|Q16KR1|Q16KR1_AEDAE	760fa769ca884b6e0f657c9755933eba	3461	Pfam	PF12947	EGF domain	518	545	1.9E-4	T	17-10-2025	IPR024731	NELL2-like, EGF domain	-	-
tr|Q16KR1|Q16KR1_AEDAE	760fa769ca884b6e0f657c9755933eba	3461	Pfam	PF07645	Calcium-binding EGF domain	1268	1303	2.2E-4	T	17-10-2025	IPR049883	NOTCH1 EGF-like calcium-binding domain	-	-
tr|Q16KR1|Q16KR1_AEDAE	760fa769ca884b6e0f657c9755933eba	3461	Pfam	PF07645	Calcium-binding EGF domain	423	461	2.7E-5	T	17-10-2025	IPR049883	NOTCH1 EGF-like calcium-binding domain	-	-
tr|Q16KR1|Q16KR1_AEDAE	760fa769ca884b6e0f657c9755933eba	3461	Pfam	PF07645	Calcium-binding EGF domain	137	169	0.0013	T	17-10-2025	IPR049883	NOTCH1 EGF-like calcium-binding domain	-	-
tr|Q16KR1|Q16KR1_AEDAE	760fa769ca884b6e0f657c9755933eba	3461	Pfam	PF07645	Calcium-binding EGF domain	2583	2611	12.0	T	17-10-2025	IPR049883	NOTCH1 EGF-like calcium-binding domain	-	-
tr|Q16KR1|Q16KR1_AEDAE	760fa769ca884b6e0f657c9755933eba	3461	Pfam	PF07645	Calcium-binding EGF domain	858	893	6.2E-6	T	17-10-2025	IPR049883	NOTCH1 EGF-like calcium-binding domain	-	-
tr|Q16KR1|Q16KR1_AEDAE	760fa769ca884b6e0f657c9755933eba	3461	Pfam	PF07645	Calcium-binding EGF domain	180	218	0.0012	T	17-10-2025	IPR049883	NOTCH1 EGF-like calcium-binding domain	-	-
tr|Q16KR1|Q16KR1_AEDAE	760fa769ca884b6e0f657c9755933eba	3461	Pfam	PF07645	Calcium-binding EGF domain	552	584	0.016	T	17-10-2025	IPR049883	NOTCH1 EGF-like calcium-binding domain	-	-
tr|Q16KR1|Q16KR1_AEDAE	760fa769ca884b6e0f657c9755933eba	3461	Pfam	PF07645	Calcium-binding EGF domain	259	293	3.9E-5	T	17-10-2025	IPR049883	NOTCH1 EGF-like calcium-binding domain	-	-
tr|Q16KR1|Q16KR1_AEDAE	760fa769ca884b6e0f657c9755933eba	3461	Pfam	PF07645	Calcium-binding EGF domain	340	375	0.0033	T	17-10-2025	IPR049883	NOTCH1 EGF-like calcium-binding domain	-	-
